-71.0842114,42.3757331,1,FITCHBURG STREET,B258,SOMERVILLE,MIDDLESEX,MA,02143,,7530187ce99ee662
-71.0842114,42.3757331,1,FITCHBURG STREET,B151,SOMERVILLE,MIDDLESEX,MA,02143,,aac8306f5ef5376f
-71.0842114,42.3757331,1,FITCHBURG STREET,B255,SOMERVILLE,MIDDLESEX,MA,02143,,8ecf951e91a3e450
-71.0842114,42.3757331,1,FITCHBURG STREET,B156,SOMERVILLE,MIDDLESEX,MA,02143,,d1d72ac30fe4c44e
-71.0842114,42.3757331,1,FITCHBURG STREET,B350,SOMERVILLE,MIDDLESEX,MA,02143,,5890d665037abaa8
-71.1009636,42.3756301,9,LEON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,83abd854ead778c3
-71.0871104,42.3758007,120,MCGRATH HIGHWAY,,SOMERVILLE,MIDDLESEX,MA,02143,,ede4887af615e4d8
-71.1013356,42.3747341,53,DICKINSON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,f71bb026f1097565
-71.1013356,42.3747341,53,DICKINSON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,757b3dc31b2bb2da
-71.1013356,42.3747341,53,DICKINSON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,711b37c1a37a4085
-71.0888036,42.3746907,7,WARD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,baf70d13be34f876
-71.0987969,42.3747267,30,HOUGHTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,18d031177c079ab8
-71.1011843,42.3749424,45,DICKINSON STREET,A,SOMERVILLE,MIDDLESEX,MA,02143,,b8c3973ae61fe3b7
-71.1011843,42.3749424,45,DICKINSON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,5d98154edaf75bb9
-71.1003714,42.374997,34,SPRINGFIELD STREET,1R,SOMERVILLE,MIDDLESEX,MA,02143,,f4cab07409360157
-71.1003714,42.374997,34,SPRINGFIELD STREET,FRONT,SOMERVILLE,MIDDLESEX,MA,02143,,7178e33acbb3022c
-71.1003714,42.374997,34,SPRINGFIELD STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,a82408cb2754d38a
-71.1007802,42.3749989,40,DICKINSON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,f2bc5bdc24683928
-71.0960165,42.3751325,201,TREMONT STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,47ad1bb6a4368898
-71.0960165,42.3751325,201,TREMONT STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,2fe79d2f0b63e4b8
-71.0989455,42.3751972,60,OAK STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,6241d9dff98c9d96
-71.0989455,42.3751972,60,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,873777f32a40a587
-71.0989455,42.3751972,60,OAK STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,f9f09c53e3200468
-71.0989455,42.3751972,60,OAK STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,8680e1e5975f4a91
-71.0982012,42.3744965,10,HOUGHTON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,13478636f5e7d230
-71.0982012,42.3744965,10,HOUGHTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,167998ac9a2b5baa
-71.0982012,42.3744965,12,HOUGHTON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,806feefd51448934
-71.0982012,42.3744965,12,HOUGHTON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,16b3bbb0007da4b6
-71.0982012,42.3744965,12,HOUGHTON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,7ae0bc116e1a0478
-71.0982012,42.3744965,10,HOUGHTON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,e05af3c777e3a1d8
-71.1043436,42.3756082,92,LINE STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,c3f893f4c69a51de
-71.0992137,42.3756529,51,OAK STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,89879e0ef47dd9ff
-71.0992137,42.3756529,51,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,013b94946e2ce48d
-71.104867,42.3761004,72,LINE STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,8eaa578e73cac2f7
-71.104867,42.3761004,72,LINE STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,4e72a3ec988bdaf4
-71.104867,42.3761004,72,LINE STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,7bbc69c8b6078d48
-71.104867,42.3761004,72,LINE STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,34c4dca6bd53c541
-71.0978186,42.3760765,23,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,abf580ccbd519a3a
-71.1033912,42.3760972,53,BEACON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,10b80c1a641b2f5b
-71.1033912,42.3760972,53,BEACON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,7cf5909e251f75d2
-71.1033912,42.3760972,53,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,eaeffb37f14ab9f8
-71.0969733,42.3753539,103,PROSPECT STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,65514a04b7834fe0
-71.1023503,42.3754183,25,BEACON STREET,7,SOMERVILLE,MIDDLESEX,MA,02143,,bf654af3a8824dd1
-71.1023503,42.3754183,25,BEACON STREET,1,SOMERVILLE,MIDDLESEX,MA,02143,,079bf0a9fb67b241
-71.1023503,42.3754183,25,BEACON STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,1e847b632c82240e
-71.1023503,42.3754183,25,BEACON STREET,18,SOMERVILLE,MIDDLESEX,MA,02143,,ecf139902c3e0008
-71.1023503,42.3754183,25,BEACON STREET,3,SOMERVILLE,MIDDLESEX,MA,02143,,65d4c6f951ec4660
-71.1023503,42.3754183,25,BEACON STREET,10,SOMERVILLE,MIDDLESEX,MA,02143,,41bdf92bcce7a5d5
-71.1023503,42.3754183,25,BEACON STREET,24,SOMERVILLE,MIDDLESEX,MA,02143,,735d5909e5296176
-71.1023503,42.3754183,25,BEACON STREET,16,SOMERVILLE,MIDDLESEX,MA,02143,,dacc63406caad5de
-71.1023503,42.3754183,25,BEACON STREET,2,SOMERVILLE,MIDDLESEX,MA,02143,,84b45ef94bbc02ad
-71.1023503,42.3754183,25,BEACON STREET,27,SOMERVILLE,MIDDLESEX,MA,02143,,653804dcaae8b580
-71.1023503,42.3754183,25,BEACON STREET,20,SOMERVILLE,MIDDLESEX,MA,02143,,a6e642774974bb72
-71.1023503,42.3754183,25,BEACON STREET,23,SOMERVILLE,MIDDLESEX,MA,02143,,074d1fbeed272859
-71.1023503,42.3754183,25,BEACON STREET,6,SOMERVILLE,MIDDLESEX,MA,02143,,3bcc0a78d0e8e6b2
-71.1023503,42.3754183,25,BEACON STREET,12,SOMERVILLE,MIDDLESEX,MA,02143,,5b18979f501991f4
-71.1023503,42.3754183,25,BEACON STREET,26,SOMERVILLE,MIDDLESEX,MA,02143,,99e065f1d9a3f37d
-71.098748,42.3755479,44,OAK STREET,,SOMERVILLE,MIDDLESEX,MA,02143,,66db135ef773de75
